experiment_name,run_id,seed,scenario,backbone,depth,train_intervention,loss,class_weight_mode,train_sampler,image_ablation,run_dir,best_epoch,selection_metric,best_score,split,class_name,f1
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,cat,0.39503619441571874
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,coyote,0.6387133831131534
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,dog,0.6864197530864198
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,opossum,0.7458033573141487
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,rabbit,0.21428571428571427
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,raccoon,0.721168790798881
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,rodent,0.030303030303030304
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,skunk,0.5798816568047337
cross_location_resnet101_seed44,cross_location_resnet101_seed44_20260509_142426,44,cross_location,resnet101,101,none,cross_entropy,balanced,none,none,/scratch1/xdeng713/cs567_followup_runs/cross_location_resnet101_seed44_20260509_142426,11,macro_f1,0.6953881644018121,trans,squirrel,0.5370595382746051
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,bird,0.6346153846153846
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,bobcat,0.7768595041322314
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,cat,0.5376344086021505
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,coyote,0.6851851851851852
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,dog,0.5546218487394958
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,opossum,0.3870967741935484
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,rabbit,0.6928104575163399
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,raccoon,0.4375
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,rodent,0.9333333333333333
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val,skunk,0.6
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,bird,0.26666666666666666
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,bobcat,0.2736842105263158
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,cat,0.4367816091954023
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,coyote,0.5517241379310345
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,dog,0.2857142857142857
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,opossum,0.7127659574468085
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,rabbit,0.5070422535211268
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,raccoon,0.36054421768707484
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,rodent,0.8349514563106796
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,val_night,skunk,0.5581395348837209
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,bird,0.0
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,bobcat,0.6121593291404612
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,cat,0.48134328358208955
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,coyote,0.8004291845493562
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,dog,0.7248322147651006
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,opossum,0.7015050167224081
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,rabbit,0.5454545454545454
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,raccoon,0.4259459459459459
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,rodent,0.4567901234567901
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,cis_night,skunk,0.5405405405405406
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,bird,0.03636363636363636
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,bobcat,0.38873994638069703
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,cat,0.24148606811145512
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,coyote,0.6151260504201681
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,dog,0.02197802197802198
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,opossum,0.5832051676407259
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,rabbit,0.06635071090047394
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,raccoon,0.4894941634241245
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,rodent,0.0
day_to_night_resnet101_cw_none_sampler_class_balanced_seed42,day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,42,day_to_night,resnet101,101,none,cross_entropy,none,class_balanced,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_sampler_class_balanced_seed42_20260509_142425,5,macro_f1,0.6239656896317669,trans_night,skunk,0.4371584699453552
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,bird,0.7777777777777778
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,bobcat,0.8238482384823849
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,cat,0.5333333333333333
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,coyote,0.7878787878787878
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,dog,0.6575342465753424
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,opossum,0.5230769230769231
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,rabbit,0.8185053380782918
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,raccoon,0.5714285714285714
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,rodent,0.9333333333333333
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val,skunk,0.2857142857142857
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,bird,0.7368421052631579
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,bobcat,0.27956989247311825
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,cat,0.4689655172413793
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,coyote,0.6
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,dog,0.3404255319148936
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,opossum,0.7244094488188977
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,rabbit,0.6206896551724138
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,raccoon,0.4155844155844156
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,rodent,0.86
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,val_night,skunk,0.7878787878787878
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,bird,0.03508771929824561
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,bobcat,0.6636568848758465
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,cat,0.49538461538461537
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,coyote,0.8423236514522822
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,dog,0.5614035087719298
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,opossum,0.705338377469525
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,rabbit,0.6520874751491054
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,raccoon,0.5158069883527454
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,rodent,0.23030303030303031
day_to_night_resnet101_cw_none_seed42,day_to_night_resnet101_cw_none_seed42_20260509_142424,42,day_to_night,resnet101,101,none,cross_entropy,none,none,none,/scratch1/xdeng713/cs567_followup_runs/day_to_night_resnet101_cw_none_seed42_20260509_142424,11,macro_f1,0.6712430835679032,cis_night,skunk,0.6456692913385826
